"","idno","stfdem","cntry","SatEcon","incpart","Female","AgeResp","Unemp","Religiosity","SocTrust","LRSP","IncDec","YearsEdu","Crtsame","fairelcc","cttresa","fairelc","gvexpdc","Poverty","Inequality"
"22810",6502,7,"RU",6,0,2,42,0,7,7.66666666666667,5,5,15,6,8,5,6,6,0,0
"22811",3876,4,"RU",3,1,2,62,0,9,0.333333333333333,8,10,16,2,3,9,8,8,5.65685424949238,3.53553390593274
"22812",4562,6,"RU",4,0,2,73,0,5,4,5,4,14,5,5,4,4,7,0,0.707106781186548
"22813",7117,4,"RU",5,1,1,54,0,2,4.66666666666667,5,8,12,3,5,10,10,10,5.65685424949238,4.94974746830583
"22814",183,3,"RU",2,0,1,23,0,2,4.33333333333333,5,10,12,0,3,10,10,10,5.65685424949238,4.94974746830583
"22815",968,0,"RU",7,0,1,39,0,6,0,7,10,10,0,0,10,10,10,5.65685424949238,7.07106781186548
"22816",2601,3,"RU",5,1,2,25,1,8,4,3,1,13,8,7,9,6,8,5.65685424949238,4.24264068711928
"22817",928,3,"RU",2,0,1,44,0,7,7,4,9,16,1,3,10,10,10,4.24264068711928,1.4142135623731
"22818",1261,5,"RU",6,0,2,70,0,8,6.33333333333333,6,2,10,8,7,10,10,10,2.82842712474619,2.12132034355964
"22819",5050,5,"RU",3,0,2,21,0,6,5,6,5,15,0,2,10,10,10,5.65685424949238,6.36396103067893
"22820",3254,3,"RU",3,1,1,59,0,8,2.66666666666667,5,7,11,1,0,10,10,9,1.4142135623731,1.4142135623731
"22821",1113,4,"RU",3,0,1,32,0,6,5.33333333333333,5,10,13,2,8,10,10,10,2.82842712474619,2.82842712474619
"22822",3157,3,"RU",6,1,2,64,0,5,6,9,2,12,0,3,10,9,10,5.65685424949238,3.53553390593274
"22823",6326,5,"RU",6,0,2,55,0,8,5.33333333333333,8,4,11,10,8,9,5,7,0.707106781186548,2.12132034355964
"22824",3640,8,"RU",8,0,1,58,0,7,3.33333333333333,5,7,15,4,10,10,10,8,2.12132034355964,3.53553390593274
"22825",7213,5,"RU",4,0,2,60,0,6,4.33333333333333,3,3,15,0,2,3,6,6,1.4142135623731,1.4142135623731
"22826",5007,3,"RU",1,0,2,51,0,5,3,5,7,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"22827",5564,6,"RU",7,0,2,80,0,3,6.33333333333333,8,2,13,6,7,6,6,5,1.4142135623731,0
"22828",2617,8,"RU",2,0,2,69,0,1,8,2,3,10,0,10,10,10,10,7.07106781186548,5.65685424949238
"22829",4506,4,"RU",5,0,2,48,0,5,5.66666666666667,4,2,12,4,4,3,7,7,1.4142135623731,0
"22830",901,5,"RU",6,1,2,26,0,6,4.66666666666667,6,10,17,5,3,10,8,9,2.82842712474619,4.24264068711928
"22831",822,3,"RU",3,1,2,55,0,2,3.5,7,10,13,4,9,9,9,9,4.94974746830583,4.94974746830583
"22832",274,5,"RU",5,0,2,71,0,5,2.66666666666667,4,4,14,7,1,9,3,8,3.53553390593274,0.707106781186548
"22833",6186,6,"RU",2,0,2,26,1,7,6.66666666666667,7,8,19,5,8,8,8,8,2.82842712474619,2.82842712474619
"22834",3164,2,"RU",1,1,2,20,0,3,5.33333333333333,10,10,13,0,3,8,5,9,7.07106781186548,4.24264068711928
"22835",5561,9,"RU",10,0,2,42,0,9,8.33333333333333,4,10,15,3,7,6,6,4,0,0.707106781186548
"22836",6141,5,"RU",5,1,2,74,0,5,7.33333333333333,10,3,11,0,8,10,10,10,4.94974746830583,3.53553390593274
"22837",6883,5,"RU",5,0,1,44,0,5,5,5,6,12,5,5,10,10,10,6.36396103067893,6.36396103067893
"22838",3795,6,"RU",5,0,1,31,0,3,2.33333333333333,9,9,15,8,5,10,10,10,3.53553390593274,1.4142135623731
"22839",3409,5,"RU",6,1,1,50,0,8,5,2,10,12,3,6,10,10,10,5.65685424949238,4.94974746830583
"22840",8409,5,"RU",3,0,1,49,0,1,6,5,7,11,2,10,10,10,10,4.94974746830583,2.12132034355964
"22841",5559,6,"RU",5,0,2,42,0,6,7.66666666666667,4,3,15,5,1,5,4,3,0,1.4142135623731
"22842",2367,6,"RU",6,0,1,73,0,1,5.33333333333333,4,8,15,7,9,7,6,4,2.82842712474619,2.82842712474619
"22843",4244,3,"RU",3,0,1,71,0,3,2.33333333333333,4,3,7,3,4,8,5,4,0.707106781186548,2.12132034355964
"22844",971,4,"RU",7,0,1,25,0,5,4.66666666666667,8,9,15,3,3,10,10,10,7.07106781186548,7.07106781186548
"22845",1454,2,"RU",3,1,2,53,0,5,0.666666666666667,7,8,13,1,7,10,10,10,5.65685424949238,6.36396103067893
"22846",6124,3,"RU",5,0,2,41,0,5,5,6,8,14,4,5,6,6,5,0,1.4142135623731
"22847",858,7,"RU",5,1,2,61,0,1,8.33333333333333,1,8,16,0,9,10,10,9,4.24264068711928,7.07106781186548
"22848",3801,6,"RU",3,0,1,38,1,1,2.66666666666667,2,6,15,1,2,10,10,10,6.36396103067893,5.65685424949238
"22849",5555,3,"RU",3,0,2,58,0,4,5.33333333333333,4,8,10,7,9,10,0,10,0.707106781186548,2.82842712474619
"22850",5251,8,"RU",6,1,2,32,0,7,1.66666666666667,10,6,15,5,7,10,10,10,2.82842712474619,2.12132034355964
"22851",2815,6,"RU",6,0,2,60,0,10,2.66666666666667,5,2,12,7,8,10,10,10,1.4142135623731,3.53553390593274
"22852",3339,2,"RU",3,0,2,40,0,5,3,5,8,14,0,2,10,10,10,7.07106781186548,6.36396103067893
"22853",3107,5,"RU",0,1,2,28,0,9,4,5,6,14,1,4,10,10,10,4.94974746830583,5.65685424949238
"22854",5707,1,"RU",1,0,2,61,0,9,3.33333333333333,5,3,10,1,3,10,10,10,6.36396103067893,7.07106781186548
"22855",2665,6,"RU",7,1,2,41,0,7,2.33333333333333,5,7,14,5,6,8,7,7,3.53553390593274,4.24264068711928
"22856",8178,5,"RU",3,1,2,81,0,10,1,8,5,12,3,10,10,10,9,4.94974746830583,4.24264068711928
"22857",5051,7,"RU",7,1,1,22,0,5,6,6,9,13,0,2,10,10,9,6.36396103067893,4.94974746830583
"22858",8253,5,"RU",6,0,2,68,0,6,2,5,1,7,4,9,8,8,7,1.4142135623731,1.4142135623731
"22859",3970,2,"RU",2,0,1,32,0,1,2.33333333333333,5,4,11,2,4,10,6,6,6.36396103067893,6.36396103067893
"22860",849,4,"RU",4,1,2,25,0,4,4.66666666666667,8,10,14,1,7,10,10,10,7.07106781186548,7.07106781186548
"22861",961,2,"RU",5,0,2,34,0,3,0.333333333333333,10,10,15,3,2,10,10,10,4.24264068711928,4.24264068711928
"22862",2806,4,"RU",6,0,2,67,0,7,7.66666666666667,3,3,13,5,5,8,4,7,2.12132034355964,0.707106781186548
"22863",4009,7,"RU",5,0,2,50,0,5,9,5,8,12,3,7,10,10,10,3.53553390593274,3.53553390593274
"22864",8436,3,"RU",5,0,2,33,0,2,4,2,2,11,3,5,10,10,10,5.65685424949238,1.4142135623731
"22865",6208,7,"RU",5,1,2,42,0,3,6,8,8,15,10,10,10,10,10,0,0
"22866",4267,2,"RU",1,0,2,37,0,5,5,6,8,11,4,0,10,5,7,0.707106781186548,0.707106781186548
"22867",157,4,"RU",4,0,2,27,0,3,6.66666666666667,5,10,20,2,2,10,10,8,4.94974746830583,2.82842712474619
"22868",4411,3,"RU",3,0,2,49,0,4,6.33333333333333,5,4,12,0,4,7,10,4,2.82842712474619,1.4142135623731
"22869",3826,5,"RU",7,1,2,25,0,8,10,5,4,15,6,5,4,4,6,1.4142135623731,0.707106781186548
"22870",3906,3,"RU",5,0,2,45,0,5,3,2,2,14,1,3,10,9,10,7.07106781186548,7.07106781186548
"22871",5359,6,"RU",3,1,2,62,0,7,7.33333333333333,7,5,12,3,7,10,10,9,4.24264068711928,3.53553390593274
"22872",1174,4,"RU",3,0,2,50,0,7,2.66666666666667,4,8,12,4,6,10,10,9,3.53553390593274,3.53553390593274
"22873",4472,7,"RU",7,0,2,46,0,3,5,5,8,17,3,2,10,10,7,3.53553390593274,1.4142135623731
"22874",2608,3,"RU",3,0,1,31,0,1,2,6,10,13,5,8,10,10,8,1.4142135623731,2.12132034355964
"22875",78,3,"RU",3,0,1,52,0,1,5,3,10,18,0,1,10,10,4,6.36396103067893,6.36396103067893
"22876",8258,6,"RU",3,1,2,77,0,4,2,6,3,12,4,9,6,10,9,2.12132034355964,3.53553390593274
"22877",7568,8,"RU",8,1,1,44,0,7,7,7,3,15,0,8,10,10,10,0.707106781186548,1.4142135623731
"22878",238,5,"RU",8,0,1,36,0,5,5.33333333333333,5,8,13,10,10,10,8,10,0,0
"22879",3203,2,"RU",2,1,2,48,0,7,4.66666666666667,5,7,11,0,3,9,10,9,2.12132034355964,2.82842712474619
"22880",7303,5,"RU",8,1,1,66,0,5,9,2,4,13,5,10,10,10,10,3.53553390593274,7.07106781186548
"22881",7658,3,"RU",4,0,2,43,0,7,6.66666666666667,5,3,15,1,6,10,8,7,4.94974746830583,5.65685424949238
"22882",7257,3,"RU",3,0,1,28,0,2,8,5,10,17,4,5,10,10,10,4.24264068711928,4.24264068711928
"22883",4702,1,"RU",2,0,1,19,0,5,7.33333333333333,8,4,12,6,2,8,6,9,1.4142135623731,0.707106781186548
"22884",232,5,"RU",4,0,2,27,0,1,2.33333333333333,5,10,16,4,4,9,10,8,1.4142135623731,2.12132034355964
"22885",3901,3,"RU",3,0,2,45,0,1,7.66666666666667,5,4,14,7,7,10,10,10,7.07106781186548,4.24264068711928
"22886",7937,5,"RU",5,1,2,73,0,4,5,8,5,11,5,10,10,10,10,3.53553390593274,4.94974746830583
"22887",6759,5,"RU",2,1,2,50,0,5,4.66666666666667,5,10,13,5,5,5,5,5,5.65685424949238,0
"22888",3380,5,"RU",2,1,2,53,1,5,5,5,5,11,1,4,5,5,3,1.4142135623731,1.4142135623731
"22889",209,3,"RU",3,0,2,23,0,2,5.66666666666667,5,10,16,2,3,8,8,8,2.82842712474619,3.53553390593274
"22890",1158,3,"RU",4,0,1,37,0,4,3.33333333333333,5,10,13,4,8,10,10,9,3.53553390593274,1.4142135623731
"22891",3911,5,"RU",4,1,2,40,0,3,5,5,6,12,10,10,10,9,9,3.53553390593274,3.53553390593274
"22892",5630,0,"RU",2,0,2,85,0,7,2.33333333333333,0,1,4,0,0,10,10,10,7.07106781186548,7.07106781186548
"22893",902,6,"RU",7,0,2,36,0,7,2.66666666666667,5,10,15,5,5,9,8,8,2.82842712474619,1.4142135623731
"22894",240,5,"RU",3,1,2,33,0,8,6.33333333333333,5,10,16,1,5,10,5,10,5.65685424949238,6.36396103067893
"22895",4884,4,"RU",6,1,1,51,0,2,5,6,1,12,3,4,5,3,6,0.707106781186548,2.12132034355964
"22896",2030,3,"RU",2,0,1,27,0,6,2.66666666666667,5,7,13,7,7,8,2,7,1.4142135623731,2.12132034355964
"22897",5956,5,"RU",4,0,2,46,0,3,6.33333333333333,5,5,15,2,3,10,7,10,4.94974746830583,4.94974746830583
"22898",2525,2,"RU",4,0,2,40,0,6,3,7,8,10,5,4,4,7,3,0.707106781186548,0.707106781186548
"22899",2818,3,"RU",4,0,2,63,0,5,2.66666666666667,2,2,13,5,6,9,7,8,1.4142135623731,2.12132034355964
"22900",797,3,"RU",5,0,2,61,0,7,5.66666666666667,8,4,15,0,3,9,10,9,3.53553390593274,6.36396103067893
"22901",3763,2,"RU",3,0,1,74,0,7,2.66666666666667,1,5,12,5,3,10,10,10,4.24264068711928,5.65685424949238
"22902",5683,4,"RU",5,1,1,67,0,4,5.33333333333333,6,5,10,6,8,9,7,9,2.82842712474619,3.53553390593274
"22903",7922,0,"RU",0,0,2,58,0,3,0,5,3,15,0,10,10,10,10,7.07106781186548,5.65685424949238
"22904",67,5,"RU",5,1,2,53,0,10,4.66666666666667,4,10,13,1,3,10,10,10,7.07106781186548,4.94974746830583
"22905",3156,9,"RU",6,1,1,15,0,8,8,10,10,8,3,8,10,10,6,3.53553390593274,0.707106781186548
"22906",8357,4,"RU",4,1,2,30,0,4,2.66666666666667,2,9,13,8,3,3,4,5,1.4142135623731,1.4142135623731
"22907",2577,2,"RU",3,0,2,50,0,4,7.66666666666667,5,10,12,5,10,10,10,10,3.53553390593274,2.12132034355964
"22908",1320,5,"RU",5,0,2,61,0,4,3,1,9,15,2,9,10,7,10,4.94974746830583,4.94974746830583
"22909",4611,2,"RU",3,1,2,75,0,7,6.66666666666667,5,2,12,0,10,10,5,10,0,4.94974746830583
"22910",7116,5,"RU",2,0,2,49,0,5,3.33333333333333,4,4,17,5,5,10,10,10,7.07106781186548,3.53553390593274
"22911",4510,4,"RU",5,0,2,51,0,5,5,5,9,17,5,6,5,10,0,0.707106781186548,2.12132034355964
"22912",1251,8,"RU",7,1,2,34,0,8,6.66666666666667,5,7,16,9,5,10,10,10,3.53553390593274,1.4142135623731
"22913",3663,0,"RU",0,0,1,27,0,4,5,5,10,15,0,0,10,10,10,7.07106781186548,7.07106781186548
"22914",3877,3,"RU",3,1,2,28,0,8,4.33333333333333,7,10,15,0,1,10,10,9,6.36396103067893,5.65685424949238
"22915",5352,7,"RU",3,1,2,23,0,6,6.66666666666667,7,10,15,2,3,10,10,9,4.94974746830583,3.53553390593274
"22916",5501,2,"RU",2,0,2,55,0,1,5,3,1,19,1,2,10,8,8,5.65685424949238,5.65685424949238
"22917",5370,6,"RU",6,1,1,49,0,1,7.66666666666667,7,10,12,5,3,10,10,10,2.82842712474619,3.53553390593274
"22918",2807,5,"RU",4,0,2,33,0,8,4.33333333333333,5,6,16,4,5,10,10,10,3.53553390593274,2.82842712474619
"22919",7515,3,"RU",5,1,1,28,0,5,6.66666666666667,5,9,14,0,4,10,10,10,7.07106781186548,7.07106781186548
"22920",7609,3,"RU",5,0,2,39,0,5,4,6,4,11,2,5,10,10,10,5.65685424949238,4.94974746830583
"22921",2615,7,"RU",2,0,2,35,0,1,1.33333333333333,6,5,15,3,8,10,10,10,5.65685424949238,7.07106781186548
"22922",8351,4,"RU",4,0,1,54,0,2,3,3,10,15,6,1,7,1,1,1.4142135623731,1.4142135623731
"22923",4567,2,"RU",2,0,1,34,0,7,4,8,6,11,4,1,10,10,10,4.24264068711928,4.94974746830583
"22924",5358,4,"RU",4,1,2,21,0,6,5.66666666666667,3,9,13,4,2,10,10,10,4.24264068711928,3.53553390593274
"22925",6602,5,"RU",7,0,1,40,0,6,5.33333333333333,6,9,13,0,0,10,10,10,7.07106781186548,7.07106781186548
"22926",3961,3,"RU",3,0,2,64,0,7,6,5,3,19,4,2,9,7,9,5.65685424949238,4.94974746830583
"22927",4232,3,"RU",3,0,1,87,0,1,4,2,3,5,3,6,7,9,7,3.53553390593274,2.12132034355964
"22928",79,2,"RU",3,0,2,31,0,4,2,4,9,13,0,1,10,10,10,7.07106781186548,7.07106781186548
"22929",206,5,"RU",5,0,1,47,0,2,2,5,6,13,2,2,3,3,3,1.4142135623731,2.12132034355964
"22930",5670,5,"RU",2,0,2,60,0,10,3.33333333333333,5,2,11,0,3,8,8,9,5.65685424949238,4.94974746830583
"22931",6501,5,"RU",7,0,2,23,0,7,6,7,6,17,5,4,6,5,5,0.707106781186548,0.707106781186548
"22932",4418,4,"RU",4,1,1,21,0,5,5,7,2,11,1,7,10,5,10,5.65685424949238,4.94974746830583
"22933",4303,5,"RU",3,0,2,33,0,8,9,4,8,17,2,7,10,9,8,6.36396103067893,6.36396103067893
"22934",7273,5,"RU",5,0,2,53,0,7,7.33333333333333,5,7,12,2,4,10,4,10,3.53553390593274,5.65685424949238
"22935",3252,5,"RU",5,1,2,88,0,7,8.66666666666667,5,4,7,8,6,10,9,10,0.707106781186548,1.4142135623731
"22936",1351,1,"RU",1,0,2,60,0,8,7.33333333333333,1,4,18,0,0,10,10,10,7.07106781186548,7.07106781186548
"22937",7716,5,"RU",5,1,1,62,0,10,5.66666666666667,7,3,9,0,10,10,10,10,7.07106781186548,7.07106781186548
"22938",4910,4,"RU",4,0,1,51,0,5,7.33333333333333,5,10,15,0,0,2,9,9,6.36396103067893,6.36396103067893
"22939",7523,5,"RU",5,0,2,55,0,5,4,5,3,15,0,0,10,10,10,7.07106781186548,7.07106781186548
"22940",2655,7,"RU",6,0,2,57,0,6,2.33333333333333,5,6,10,7,6,8,8,8,0.707106781186548,0.707106781186548
"22941",3757,5,"RU",7,1,2,65,0,10,5,5,6,10,7,10,10,10,10,2.12132034355964,2.82842712474619
"22942",1322,1,"RU",5,0,1,33,0,1,1,2,5,9,1,1,8,10,8,4.24264068711928,2.12132034355964
"22943",5705,0,"RU",0,0,1,56,0,8,1.66666666666667,5,5,11,0,0,10,10,10,7.07106781186548,6.36396103067893
"22944",1074,3,"RU",4,0,2,53,0,1,4.33333333333333,5,5,15,4,4,10,5,10,7.07106781186548,7.07106781186548
"22945",2813,5,"RU",5,1,2,33,0,5,4.66666666666667,5,8,12,9,8,9,10,10,0,1.4142135623731
"22946",2671,7,"RU",7,0,1,21,0,5,2.66666666666667,5,8,13,5,6,7,8,7,1.4142135623731,2.82842712474619
"22947",2374,0,"RU",2,0,1,90,0,3,4,5,4,9,1,9,8,8,9,4.24264068711928,5.65685424949238
"22948",6321,6,"RU",5,0,1,40,0,5,4.66666666666667,5,10,11,7,5,10,9,5,1.4142135623731,0
"22949",2309,6,"RU",7,0,2,38,0,5,5,4,2,13,4,7,5,5,5,0.707106781186548,1.4142135623731
"22950",4011,6,"RU",5,0,2,20,0,5,2.66666666666667,8,5,13,5,9,10,10,10,2.82842712474619,2.82842712474619
"22951",6559,0,"RU",0,0,1,20,0,6,2.66666666666667,5,3,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"22952",7220,2,"RU",2,0,2,24,0,4,3,5,6,16,4,1,10,10,10,6.36396103067893,5.65685424949238
"22953",3018,2,"RU",8,0,2,77,0,5,5,5,3,13,6,2,1,3,8,0,1.4142135623731
"22954",5355,5,"RU",4,1,2,48,0,7,6.66666666666667,9,8,12,3,3,10,9,10,4.24264068711928,2.82842712474619
"22955",777,4,"RU",5,0,1,81,0,2,5.66666666666667,7,3,12,6,6,10,10,10,3.53553390593274,3.53553390593274
"22956",3869,5,"RU",4,0,2,27,0,7,6.66666666666667,7,10,15,0,3,9,10,8,5.65685424949238,5.65685424949238
"22957",7655,3,"RU",3,0,1,26,0,5,6.33333333333333,5,8,16,2,5,9,6,8,3.53553390593274,4.24264068711928
"22958",3542,3,"RU",2,0,1,34,0,1,1.66666666666667,5,4,9,1,1,8,4,5,2.12132034355964,2.82842712474619
"22959",3303,4,"RU",4,0,2,37,0,6,5.33333333333333,6,2,16,6,6,10,10,10,2.82842712474619,2.82842712474619
"22960",6,6,"RU",6,0,1,29,0,6,5.66666666666667,5,10,15,3,5,9,8,8,2.82842712474619,2.82842712474619
"22961",5357,3,"RU",4,1,1,40,0,6,5.66666666666667,4,9,15,2,5,10,10,10,5.65685424949238,4.24264068711928
"22962",87,0,"RU",0,0,2,67,0,10,1.33333333333333,0,3,16,0,0,10,10,10,7.07106781186548,7.07106781186548
"22963",2506,7,"RU",7,0,2,38,0,6,2.33333333333333,5,8,15,3,3,6,8,7,3.53553390593274,2.82842712474619
"22964",4563,4,"RU",5,0,2,28,0,7,5.66666666666667,5,9,15,0,0,7,7,8,0,4.24264068711928
"22965",4938,3,"RU",2,0,2,42,0,6,5,0,5,13,5,2,10,10,10,2.12132034355964,0.707106781186548
"22966",5323,4,"RU",1,1,2,75,0,6,4.33333333333333,5,2,15,7,4,10,8,9,5.65685424949238,4.94974746830583
"22967",6303,0,"RU",5,0,1,54,0,5,4.33333333333333,5,10,13,0,0,10,10,10,7.07106781186548,7.07106781186548
"22968",4414,1,"RU",1,0,2,58,0,2,4,3,6,8,1,2,10,10,9,6.36396103067893,7.07106781186548
"22969",3161,0,"RU",1,1,1,51,0,3,2,10,7,11,0,7,10,10,10,7.07106781186548,5.65685424949238
"22970",2468,5,"RU",6,0,2,31,0,7,5,8,9,16,3,10,10,10,10,2.82842712474619,4.94974746830583
"22971",920,5,"RU",6,0,2,28,0,7,7.33333333333333,8,10,16,5,4,10,10,10,3.53553390593274,5.65685424949238
"22972",3331,3,"RU",5,1,2,22,0,5,1.33333333333333,7,3,16,5,6,10,6,10,3.53553390593274,3.53553390593274
"22973",5124,1,"RU",2,0,2,39,0,5,5,5,7,15,5,5,5,5,5,0,0
"22974",3612,3,"RU",3,0,2,59,0,4,6.66666666666667,5,3,11,2,3,10,8,10,4.94974746830583,6.36396103067893
"22975",6504,7,"RU",5,0,2,24,0,6,6.66666666666667,7,6,16,7,6,8,7,6,0.707106781186548,2.12132034355964
"22976",7268,5,"RU",5,0,2,68,0,5,7,5,8,10,0,1,10,10,10,3.53553390593274,3.53553390593274
"22977",3962,1,"RU",3,0,1,60,0,2,3.33333333333333,8,10,13,1,1,10,10,10,7.07106781186548,7.07106781186548
"22978",3968,3,"RU",3,1,2,53,0,8,5.66666666666667,5,9,10,5,5,10,9,9,4.94974746830583,5.65685424949238
"22979",2651,7,"RU",7,0,2,62,0,7,2,4,5,11,6,6,7,7,8,1.4142135623731,1.4142135623731
"22980",3075,7,"RU",7,1,2,82,0,9,8.33333333333333,5,3,10,6,8,10,10,10,1.4142135623731,2.12132034355964
"22981",4208,0,"RU",0,0,1,84,0,2,6,10,5,17,5,6,10,10,10,7.07106781186548,7.07106781186548
"22982",6113,7,"RU",6,0,1,29,0,6,7,8,2,15,5,5,5,5,5,0,0
"22983",5474,7,"RU",4,0,2,27,0,1,6.66666666666667,7,7,14,1,2,10,8,9,3.53553390593274,6.36396103067893
"22984",8405,2,"RU",2,0,2,41,0,1,2.33333333333333,5,4,13,2,3,10,10,9,5.65685424949238,5.65685424949238
"22985",3312,7,"RU",8,1,1,29,0,2,6.66666666666667,8,6,16,7,7,8,8,8,1.4142135623731,1.4142135623731
"22986",6329,9,"RU",6,0,2,63,0,6,4,5,8,11,6,5,5,4,5,0.707106781186548,0.707106781186548
"22987",4673,8,"RU",3,0,1,30,0,5,5.33333333333333,7,7,13,5,6,10,8,10,5.65685424949238,5.65685424949238
"22988",5054,3,"RU",4,0,1,76,0,5,4,3,3,13,2,7,10,10,10,5.65685424949238,5.65685424949238
"22989",3729,5,"RU",4,0,1,50,0,2,4,4,9,16,4,4,4,5,3,1.4142135623731,2.12132034355964
"22990",5553,4,"RU",5,0,2,42,0,7,6,6,8,15,2,5,5,7,6,0.707106781186548,0.707106781186548
"22991",221410,5,"SK",3,1,2,58,0,5,2,4,6,14,5,8,9,8,9,1.4142135623731,1.4142135623731
"22992",214005,7,"SK",9,0,1,39,0,6,6,3,7,12,4,7,8,5,4,2.82842712474619,2.82842712474619
"22993",221507,1,"SK",1,0,2,44,0,5,1.66666666666667,9,3,12,5,10,10,10,9,2.82842712474619,2.12132034355964
"22994",225008,5,"SK",5,0,2,48,0,7,3,5,2,14,1,5,8,10,6,4.24264068711928,3.53553390593274
"22995",221504,5,"SK",0,1,1,72,0,5,5.33333333333333,0,3,16,0,9,5,10,10,0,0
"22996",209210,4,"SK",4,1,1,31,0,7,9,2,4,13,2,3,8,8,7,4.24264068711928,1.4142135623731
"22997",214910,2,"SK",2,1,2,69,0,5,4,3,4,15,1,9,10,10,9,3.53553390593274,2.12132034355964
"22998",201010,3,"SK",3,1,2,72,0,9,5,2,7,8,1,8,10,10,10,5.65685424949238,5.65685424949238
"22999",214906,2,"SK",3,0,2,65,0,6,2.66666666666667,4,5,12,2,9,8,10,9,3.53553390593274,4.94974746830583
"23000",214009,7,"SK",8,0,1,51,0,6,6.33333333333333,4,8,12,5,6,2,6,5,0.707106781186548,2.82842712474619
"23001",206003,10,"SK",7,0,1,48,0,6,2.33333333333333,7,9,18,5,6,9,7,9,0.707106781186548,0.707106781186548
"23002",221605,3,"SK",2,0,2,38,0,5,7.33333333333333,6,6,16,1,2,1,4,5,3.53553390593274,2.12132034355964
"23003",203204,5,"SK",2,0,2,36,0,10,1.66666666666667,8,6,13,5,10,10,10,9,5.65685424949238,5.65685424949238
"23004",222708,7,"SK",5,1,2,29,1,9,6.33333333333333,4,2,9,5,9,10,10,10,3.53553390593274,2.82842712474619
"23005",204402,7,"SK",4,0,2,62,0,8,3,5,2,13,7,10,9,9,10,0,2.82842712474619
"23006",207203,0,"SK",0,0,2,62,0,5,3.33333333333333,1,3,17,2,8,8,7,8,4.94974746830583,4.94974746830583
"23007",221902,1,"SK",1,0,1,69,0,2,3.33333333333333,1,3,15,1,9,9,2,6,0.707106781186548,0.707106781186548
"23008",204106,3,"SK",0,0,2,58,0,8,5.33333333333333,9,3,12,0,3,10,10,10,7.07106781186548,7.07106781186548
"23009",212902,0,"SK",5,0,1,80,0,10,1,8,3,12,0,4,7,8,8,6.36396103067893,4.24264068711928
"23010",223709,7,"SK",1,0,1,64,0,8,1,3,3,10,0,10,10,10,10,4.94974746830583,5.65685424949238
"23011",206104,2,"SK",2,0,2,39,0,8,7,5,6,12,5,9,8,9,9,4.94974746830583,5.65685424949238
"23012",221909,5,"SK",3,1,2,15,0,7,5,8,5,9,3,9,9,7,6,0.707106781186548,0.707106781186548
"23013",221907,4,"SK",3,0,2,55,0,5,6,5,6,17,2,8,9,7,8,0,2.12132034355964
"23014",203707,2,"SK",2,1,1,74,0,3,5.66666666666667,4,5,20,8,10,8,10,10,3.53553390593274,3.53553390593274
"23015",208404,6,"SK",4,0,1,47,0,2,6.33333333333333,5,4,12,8,7,7,5,8,4.94974746830583,1.4142135623731
"23016",221405,3,"SK",1,0,1,28,0,2,3.66666666666667,8,7,17,0,9,10,10,10,0.707106781186548,1.4142135623731
"23017",205908,3,"SK",5,0,1,53,0,7,7,3,8,17,4,3,4,5,4,0.707106781186548,1.4142135623731
"23018",220706,3,"SK",5,0,2,28,0,7,1,3,10,13,0,8,10,10,10,3.53553390593274,3.53553390593274
"23019",215105,7,"SK",4,1,2,46,0,3,4,5,4,13,5,8,10,8,8,2.12132034355964,1.4142135623731
"23020",200502,5,"SK",2,0,1,77,0,9,3,0,2,12,2,7,10,6,10,5.65685424949238,5.65685424949238
"23021",216303,6,"SK",3,1,1,50,0,10,1.66666666666667,3,8,12,6,10,10,10,7,2.82842712474619,0.707106781186548
"23022",222609,3,"SK",3,0,2,34,0,9,8.33333333333333,3,1,18,2,2,8,8,8,4.24264068711928,4.24264068711928
"23023",204301,3,"SK",3,0,1,40,0,6,5.33333333333333,8,4,12,4,8,5,7,6,0.707106781186548,1.4142135623731
"23024",221209,2,"SK",2,1,2,40,1,3,1.66666666666667,5,5,9,0,6,9,1,8,5.65685424949238,2.82842712474619
"23025",215104,9,"SK",3,1,1,73,0,5,3.33333333333333,1,4,9,2,10,10,10,6,2.12132034355964,2.12132034355964
"23026",213410,7,"SK",6,0,1,21,0,9,8,10,7,14,1,9,10,10,10,6.36396103067893,7.07106781186548
"23027",208403,7,"SK",6,0,2,34,0,5,5.33333333333333,5,8,15,4,8,7,7,5,1.4142135623731,1.4142135623731
"23028",206908,0,"SK",0,0,2,71,0,9,5,10,4,12,0,7,10,10,10,5.65685424949238,7.07106781186548
"23029",200608,8,"SK",7,0,2,58,0,10,0.666666666666667,7,3,12,1,9,9,10,9,4.24264068711928,4.94974746830583
"23030",202102,5,"SK",3,0,2,35,0,6,4.66666666666667,8,7,14,2,8,8,8,8,3.53553390593274,3.53553390593274
"23031",217208,3,"SK",1,0,1,74,0,6,1.66666666666667,1,2,7,3,4,4,2,7,6.36396103067893,4.24264068711928
"23032",218904,6,"SK",5,1,1,52,0,10,5,5,9,12,3,5,9,8,8,3.53553390593274,2.82842712474619
"23033",215702,6,"SK",3,1,1,67,0,8,4,1,8,11,1,8,8,9,9,5.65685424949238,5.65685424949238
"23034",215709,5,"SK",5,1,2,57,0,5,4.33333333333333,5,3,12,9,9,9,9,9,0,0
